mixture_ID,speaker_1_ID,speaker_2_ID
BAC009S0746W0292_BAC009S0743W0312,S0746,S0743
BAC009S0752W0258_BAC009S0726W0424,S0752,S0726
BAC009S0757W0280_BAC009S0727W0448,S0757,S0727
BAC009S0731W0218_BAC009S0732W0226,S0731,S0732
BAC009S0758W0464_BAC009S0757W0172,S0758,S0757
BAC009S0753W0186_BAC009S0740W0147,S0753,S0740
BAC009S0734W0415_BAC009S0750W0214,S0734,S0750
BAC009S0747W0320_BAC009S0755W0389,S0747,S0755
BAC009S0738W0437_BAC009S0761W0387,S0738,S0761
BAC009S0753W0165_BAC009S0728W0301,S0753,S0728
BAC009S0726W0315_BAC009S0750W0292,S0726,S0750
BAC009S0733W0160_BAC009S0737W0352,S0733,S0737
BAC009S0762W0401_BAC009S0756W0210,S0762,S0756
BAC009S0752W0341_BAC009S0746W0447,S0752,S0746
BAC009S0739W0199_BAC009S0724W0184,S0739,S0724
BAC009S0746W0416_BAC009S0727W0274,S0746,S0727
BAC009S0757W0489_BAC009S0735W0318,S0757,S0735
BAC009S0726W0374_BAC009S0753W0169,S0726,S0753
BAC009S0753W0211_BAC009S0750W0491,S0753,S0750
BAC009S0752W0295_BAC009S0736W0365,S0752,S0736
BAC009S0733W0457_BAC009S0744W0163,S0733,S0744
BAC009S0757W0271_BAC009S0740W0167,S0757,S0740
BAC009S0760W0374_BAC009S0734W0341,S0760,S0734
BAC009S0760W0339_BAC009S0748W0265,S0760,S0748
BAC009S0744W0135_BAC009S0751W0400,S0744,S0751
BAC009S0754W0181_BAC009S0730W0188,S0754,S0730
BAC009S0763W0484_BAC009S0734W0233,S0763,S0734
BAC009S0745W0265_BAC009S0742W0386,S0745,S0742
BAC009S0757W0198_BAC009S0743W0342,S0757,S0743
BAC009S0729W0225_BAC009S0739W0262,S0729,S0739
BAC009S0756W0212_BAC009S0757W0180,S0756,S0757
BAC009S0750W0253_BAC009S0744W0410,S0750,S0744
BAC009S0733W0485_BAC009S0753W0155,S0733,S0753
BAC009S0762W0272_BAC009S0725W0357,S0762,S0725
BAC009S0735W0371_BAC009S0752W0414,S0735,S0752
BAC009S0742W0333_BAC009S0731W0197,S0742,S0731
BAC009S0763W0191_BAC009S0756W0167,S0763,S0756
BAC009S0731W0174_BAC009S0754W0301,S0731,S0754
BAC009S0758W0157_BAC009S0726W0171,S0758,S0726
BAC009S0730W0405_BAC009S0762W0164,S0730,S0762
BAC009S0761W0242_BAC009S0724W0339,S0761,S0724
BAC009S0759W0470_BAC009S0734W0395,S0759,S0734
BAC009S0739W0334_BAC009S0735W0143,S0739,S0735
BAC009S0727W0330_BAC009S0750W0237,S0727,S0750
BAC009S0725W0460_BAC009S0760W0391,S0725,S0760
BAC009S0757W0139_BAC009S0735W0404,S0757,S0735
BAC009S0761W0282_BAC009S0748W0352,S0761,S0748
BAC009S0725W0319_BAC009S0741W0176,S0725,S0741
BAC009S0741W0431_BAC009S0755W0258,S0741,S0755
BAC009S0759W0403_BAC009S0731W0359,S0759,S0731
BAC009S0736W0138_BAC009S0724W0430,S0736,S0724
BAC009S0739W0444_BAC009S0736W0144,S0739,S0736
BAC009S0724W0466_BAC009S0736W0293,S0724,S0736
BAC009S0747W0354_BAC009S0758W0473,S0747,S0758
BAC009S0758W0453_BAC009S0750W0314,S0758,S0750
BAC009S0744W0445_BAC009S0748W0195,S0744,S0748
BAC009S0724W0380_BAC009S0729W0260,S0724,S0729
BAC009S0726W0313_BAC009S0763W0485,S0726,S0763
BAC009S0743W0458_BAC009S0744W0168,S0743,S0744
BAC009S0727W0299_BAC009S0737W0218,S0727,S0737
BAC009S0746W0167_BAC009S0762W0450,S0746,S0762
BAC009S0750W0349_BAC009S0752W0173,S0750,S0752
BAC009S0751W0469_BAC009S0745W0148,S0751,S0745
BAC009S0736W0411_BAC009S0761W0384,S0736,S0761
BAC009S0756W0258_BAC009S0761W0181,S0756,S0761
BAC009S0735W0432_BAC009S0732W0134,S0735,S0732
BAC009S0738W0204_BAC009S0737W0267,S0738,S0737
BAC009S0724W0364_BAC009S0738W0270,S0724,S0738
BAC009S0749W0178_BAC009S0748W0436,S0749,S0748
BAC009S0734W0474_BAC009S0740W0249,S0734,S0740
BAC009S0760W0121_BAC009S0756W0147,S0760,S0756
BAC009S0747W0346_BAC009S0725W0272,S0747,S0725
BAC009S0746W0221_BAC009S0763W0213,S0746,S0763
BAC009S0736W0220_BAC009S0732W0122,S0736,S0732
BAC009S0741W0374_BAC009S0752W0373,S0741,S0752
BAC009S0744W0322_BAC009S0738W0318,S0744,S0738
BAC009S0745W0327_BAC009S0737W0285,S0745,S0737
BAC009S0753W0399_BAC009S0744W0337,S0753,S0744
BAC009S0757W0263_BAC009S0729W0286,S0757,S0729
BAC009S0751W0184_BAC009S0759W0262,S0751,S0759
BAC009S0727W0191_BAC009S0748W0232,S0727,S0748
BAC009S0756W0366_BAC009S0739W0285,S0756,S0739
BAC009S0745W0445_BAC009S0750W0229,S0745,S0750
BAC009S0759W0131_BAC009S0737W0176,S0759,S0737
BAC009S0756W0380_BAC009S0754W0223,S0756,S0754
BAC009S0748W0461_BAC009S0726W0358,S0748,S0726
BAC009S0756W0148_BAC009S0752W0155,S0756,S0752
BAC009S0738W0432_BAC009S0733W0415,S0738,S0733
BAC009S0731W0304_BAC009S0746W0347,S0731,S0746
BAC009S0734W0424_BAC009S0751W0205,S0734,S0751
BAC009S0724W0144_BAC009S0729W0375,S0724,S0729
BAC009S0749W0353_BAC009S0726W0368,S0749,S0726
BAC009S0739W0275_BAC009S0756W0207,S0739,S0756
BAC009S0734W0303_BAC009S0742W0312,S0734,S0742
BAC009S0758W0283_BAC009S0742W0362,S0758,S0742
BAC009S0747W0300_BAC009S0759W0244,S0747,S0759
BAC009S0738W0181_BAC009S0761W0268,S0738,S0761
BAC009S0758W0123_BAC009S0741W0400,S0758,S0741
BAC009S0750W0351_BAC009S0741W0348,S0750,S0741
BAC009S0745W0251_BAC009S0754W0336,S0745,S0754
BAC009S0726W0151_BAC009S0737W0351,S0726,S0737
BAC009S0753W0440_BAC009S0737W0257,S0753,S0737
BAC009S0737W0488_BAC009S0741W0495,S0737,S0741
BAC009S0742W0346_BAC009S0743W0221,S0742,S0743
BAC009S0754W0459_BAC009S0748W0264,S0754,S0748
BAC009S0735W0322_BAC009S0742W0331,S0735,S0742
BAC009S0727W0158_BAC009S0726W0289,S0727,S0726
BAC009S0759W0390_BAC009S0726W0278,S0759,S0726
BAC009S0755W0196_BAC009S0757W0199,S0755,S0757
BAC009S0742W0367_BAC009S0736W0344,S0742,S0736
BAC009S0751W0376_BAC009S0736W0368,S0751,S0736
BAC009S0736W0350_BAC009S0756W0129,S0736,S0756
BAC009S0748W0138_BAC009S0726W0493,S0748,S0726
BAC009S0749W0210_BAC009S0739W0185,S0749,S0739
BAC009S0761W0436_BAC009S0748W0488,S0761,S0748
BAC009S0735W0469_BAC009S0761W0336,S0735,S0761
BAC009S0757W0312_BAC009S0762W0281,S0757,S0762
BAC009S0742W0482_BAC009S0755W0177,S0742,S0755
BAC009S0753W0341_BAC009S0728W0465,S0753,S0728
BAC009S0742W0211_BAC009S0731W0235,S0742,S0731
BAC009S0742W0147_BAC009S0724W0454,S0742,S0724
BAC009S0762W0311_BAC009S0742W0359,S0762,S0742
BAC009S0725W0425_BAC009S0740W0158,S0725,S0740
BAC009S0727W0283_BAC009S0735W0192,S0727,S0735
BAC009S0747W0375_BAC009S0749W0155,S0747,S0749
BAC009S0738W0451_BAC009S0748W0172,S0738,S0748
BAC009S0724W0411_BAC009S0746W0304,S0724,S0746
BAC009S0727W0146_BAC009S0750W0375,S0727,S0750
BAC009S0760W0428_BAC009S0754W0466,S0760,S0754
BAC009S0756W0249_BAC009S0755W0394,S0756,S0755
BAC009S0752W0359_BAC009S0737W0217,S0752,S0737
BAC009S0758W0207_BAC009S0754W0331,S0758,S0754
BAC009S0745W0145_BAC009S0754W0183,S0745,S0754
BAC009S0751W0129_BAC009S0738W0238,S0751,S0738
BAC009S0751W0128_BAC009S0749W0170,S0751,S0749
BAC009S0732W0449_BAC009S0748W0356,S0732,S0748
BAC009S0724W0253_BAC009S0750W0223,S0724,S0750
BAC009S0745W0455_BAC009S0729W0477,S0745,S0729
BAC009S0729W0129_BAC009S0748W0427,S0729,S0748
BAC009S0728W0269_BAC009S0748W0227,S0728,S0748
BAC009S0740W0243_BAC009S0750W0182,S0740,S0750
BAC009S0727W0121_BAC009S0753W0338,S0727,S0753
BAC009S0759W0204_BAC009S0749W0240,S0759,S0749
BAC009S0734W0153_BAC009S0742W0490,S0734,S0742
BAC009S0733W0171_BAC009S0730W0270,S0733,S0730
BAC009S0731W0133_BAC009S0744W0356,S0731,S0744
BAC009S0754W0197_BAC009S0751W0440,S0754,S0751
BAC009S0741W0245_BAC009S0748W0158,S0741,S0748
BAC009S0730W0130_BAC009S0742W0444,S0730,S0742
BAC009S0743W0384_BAC009S0761W0222,S0743,S0761
BAC009S0740W0342_BAC009S0727W0141,S0740,S0727
BAC009S0756W0469_BAC009S0763W0367,S0756,S0763
BAC009S0724W0281_BAC009S0745W0387,S0724,S0745
BAC009S0750W0243_BAC009S0755W0390,S0750,S0755
BAC009S0732W0294_BAC009S0726W0263,S0732,S0726
BAC009S0762W0220_BAC009S0754W0253,S0762,S0754
BAC009S0744W0346_BAC009S0725W0228,S0744,S0725
BAC009S0734W0301_BAC009S0728W0346,S0734,S0728
BAC009S0735W0478_BAC009S0744W0266,S0735,S0744
BAC009S0752W0387_BAC009S0731W0337,S0752,S0731
BAC009S0757W0168_BAC009S0737W0256,S0757,S0737
BAC009S0743W0258_BAC009S0734W0216,S0743,S0734
BAC009S0754W0425_BAC009S0731W0239,S0754,S0731
BAC009S0762W0478_BAC009S0758W0425,S0762,S0758
BAC009S0749W0186_BAC009S0756W0435,S0749,S0756
BAC009S0756W0443_BAC009S0726W0412,S0756,S0726
BAC009S0753W0310_BAC009S0740W0172,S0753,S0740
BAC009S0754W0316_BAC009S0736W0472,S0754,S0736
BAC009S0744W0219_BAC009S0725W0161,S0744,S0725
BAC009S0761W0403_BAC009S0760W0470,S0761,S0760
BAC009S0759W0345_BAC009S0755W0329,S0759,S0755
BAC009S0732W0437_BAC009S0750W0134,S0732,S0750
BAC009S0735W0491_BAC009S0731W0180,S0735,S0731
BAC009S0725W0128_BAC009S0742W0329,S0725,S0742
BAC009S0746W0208_BAC009S0730W0218,S0746,S0730
BAC009S0742W0296_BAC009S0754W0427,S0742,S0754
BAC009S0754W0255_BAC009S0757W0368,S0754,S0757
BAC009S0752W0394_BAC009S0739W0383,S0752,S0739
BAC009S0762W0352_BAC009S0740W0376,S0762,S0740
BAC009S0735W0206_BAC009S0745W0357,S0735,S0745
BAC009S0753W0253_BAC009S0739W0195,S0753,S0739
BAC009S0763W0160_BAC009S0748W0447,S0763,S0748
BAC009S0740W0140_BAC009S0729W0495,S0740,S0729
BAC009S0734W0289_BAC009S0762W0298,S0734,S0762
BAC009S0746W0242_BAC009S0737W0474,S0746,S0737
BAC009S0736W0327_BAC009S0747W0351,S0736,S0747
BAC009S0752W0239_BAC009S0729W0466,S0752,S0729
BAC009S0740W0324_BAC009S0751W0343,S0740,S0751
BAC009S0741W0327_BAC009S0732W0363,S0741,S0732
BAC009S0727W0430_BAC009S0749W0135,S0727,S0749
BAC009S0739W0242_BAC009S0746W0188,S0739,S0746
BAC009S0760W0288_BAC009S0743W0251,S0760,S0743
BAC009S0751W0209_BAC009S0757W0406,S0751,S0757
BAC009S0747W0483_BAC009S0746W0182,S0747,S0746
BAC009S0747W0219_BAC009S0724W0397,S0747,S0724
BAC009S0734W0400_BAC009S0753W0269,S0734,S0753
BAC009S0755W0264_BAC009S0747W0362,S0755,S0747
BAC009S0725W0392_BAC009S0760W0175,S0725,S0760
BAC009S0738W0235_BAC009S0750W0362,S0738,S0750
BAC009S0734W0121_BAC009S0762W0268,S0734,S0762
BAC009S0753W0311_BAC009S0738W0404,S0753,S0738
BAC009S0749W0427_BAC009S0762W0390,S0749,S0762
BAC009S0743W0464_BAC009S0750W0190,S0743,S0750
BAC009S0758W0441_BAC009S0739W0481,S0758,S0739
BAC009S0745W0351_BAC009S0748W0345,S0745,S0748
BAC009S0736W0291_BAC009S0755W0334,S0736,S0755
BAC009S0752W0279_BAC009S0739W0272,S0752,S0739
BAC009S0753W0219_BAC009S0735W0361,S0753,S0735
BAC009S0736W0308_BAC009S0758W0438,S0736,S0758
BAC009S0725W0297_BAC009S0738W0494,S0725,S0738
BAC009S0760W0138_BAC009S0739W0237,S0760,S0739
BAC009S0738W0367_BAC009S0750W0173,S0738,S0750
BAC009S0734W0387_BAC009S0753W0305,S0734,S0753
BAC009S0745W0190_BAC009S0760W0281,S0745,S0760
BAC009S0760W0183_BAC009S0729W0458,S0760,S0729
BAC009S0746W0235_BAC009S0761W0397,S0746,S0761
BAC009S0757W0462_BAC009S0740W0251,S0757,S0740
BAC009S0761W0180_BAC009S0726W0384,S0761,S0726
BAC009S0726W0371_BAC009S0727W0305,S0726,S0727
BAC009S0736W0310_BAC009S0750W0383,S0736,S0750
BAC009S0753W0403_BAC009S0739W0487,S0753,S0739
BAC009S0728W0188_BAC009S0745W0295,S0728,S0745
BAC009S0746W0155_BAC009S0754W0452,S0746,S0754
BAC009S0724W0203_BAC009S0741W0408,S0724,S0741
BAC009S0727W0376_BAC009S0757W0276,S0727,S0757
BAC009S0740W0235_BAC009S0727W0161,S0740,S0727
BAC009S0731W0301_BAC009S0727W0491,S0731,S0727
BAC009S0728W0461_BAC009S0743W0269,S0728,S0743
BAC009S0734W0417_BAC009S0743W0141,S0734,S0743
BAC009S0762W0197_BAC009S0749W0307,S0762,S0749
BAC009S0735W0205_BAC009S0755W0297,S0735,S0755
BAC009S0755W0436_BAC009S0725W0345,S0755,S0725
BAC009S0744W0439_BAC009S0760W0337,S0744,S0760
BAC009S0736W0318_BAC009S0734W0132,S0736,S0734
BAC009S0754W0328_BAC009S0746W0156,S0754,S0746
BAC009S0726W0183_BAC009S0746W0279,S0726,S0746
BAC009S0733W0276_BAC009S0757W0336,S0733,S0757
BAC009S0756W0334_BAC009S0724W0164,S0756,S0724
BAC009S0737W0416_BAC009S0755W0382,S0737,S0755
BAC009S0759W0344_BAC009S0749W0377,S0759,S0749
BAC009S0750W0443_BAC009S0727W0484,S0750,S0727
BAC009S0726W0256_BAC009S0746W0296,S0726,S0746
BAC009S0749W0459_BAC009S0734W0467,S0749,S0734
BAC009S0743W0175_BAC009S0733W0182,S0743,S0733
BAC009S0724W0255_BAC009S0744W0411,S0724,S0744
BAC009S0743W0298_BAC009S0739W0440,S0743,S0739
BAC009S0746W0339_BAC009S0729W0426,S0746,S0729
BAC009S0737W0417_BAC009S0754W0487,S0737,S0754
BAC009S0729W0262_BAC009S0743W0181,S0729,S0743
BAC009S0750W0202_BAC009S0736W0461,S0750,S0736
BAC009S0740W0404_BAC009S0741W0188,S0740,S0741
BAC009S0733W0282_BAC009S0728W0145,S0733,S0728
BAC009S0742W0311_BAC009S0756W0470,S0742,S0756
BAC009S0744W0495_BAC009S0754W0332,S0744,S0754
BAC009S0724W0391_BAC009S0741W0317,S0724,S0741
BAC009S0724W0258_BAC009S0741W0407,S0724,S0741
BAC009S0744W0134_BAC009S0741W0191,S0744,S0741
BAC009S0732W0378_BAC009S0756W0230,S0732,S0756
BAC009S0730W0197_BAC009S0750W0241,S0730,S0750
BAC009S0762W0337_BAC009S0760W0443,S0762,S0760
BAC009S0735W0125_BAC009S0732W0272,S0735,S0732
BAC009S0738W0195_BAC009S0731W0310,S0738,S0731
BAC009S0726W0468_BAC009S0745W0313,S0726,S0745
BAC009S0736W0202_BAC009S0759W0485,S0736,S0759
BAC009S0738W0233_BAC009S0747W0482,S0738,S0747
BAC009S0733W0472_BAC009S0763W0454,S0733,S0763
BAC009S0755W0458_BAC009S0738W0313,S0755,S0738
BAC009S0749W0288_BAC009S0744W0175,S0749,S0744
BAC009S0762W0269_BAC009S0739W0424,S0762,S0739
BAC009S0754W0486_BAC009S0724W0212,S0754,S0724
BAC009S0746W0400_BAC009S0743W0316,S0746,S0743
BAC009S0759W0392_BAC009S0742W0461,S0759,S0742
BAC009S0752W0312_BAC009S0757W0356,S0752,S0757
BAC009S0751W0482_BAC009S0743W0459,S0751,S0743
BAC009S0754W0450_BAC009S0752W0464,S0754,S0752
BAC009S0758W0142_BAC009S0725W0275,S0758,S0725
BAC009S0760W0209_BAC009S0736W0385,S0760,S0736
BAC009S0750W0195_BAC009S0758W0346,S0750,S0758
BAC009S0745W0464_BAC009S0759W0297,S0745,S0759
BAC009S0752W0236_BAC009S0754W0475,S0752,S0754
BAC009S0745W0270_BAC009S0739W0268,S0745,S0739
BAC009S0725W0126_BAC009S0734W0476,S0725,S0734
BAC009S0727W0308_BAC009S0743W0227,S0727,S0743
BAC009S0748W0161_BAC009S0747W0163,S0748,S0747
BAC009S0725W0379_BAC009S0763W0443,S0725,S0763
BAC009S0758W0259_BAC009S0739W0400,S0758,S0739
BAC009S0759W0133_BAC009S0728W0466,S0759,S0728
BAC009S0732W0223_BAC009S0735W0427,S0732,S0735
BAC009S0740W0345_BAC009S0749W0217,S0740,S0749
BAC009S0731W0356_BAC009S0748W0470,S0731,S0748
BAC009S0733W0137_BAC009S0727W0183,S0733,S0727
BAC009S0725W0223_BAC009S0735W0193,S0725,S0735
BAC009S0728W0182_BAC009S0754W0178,S0728,S0754
BAC009S0728W0490_BAC009S0733W0368,S0728,S0733
BAC009S0743W0185_BAC009S0726W0185,S0743,S0726
BAC009S0743W0207_BAC009S0749W0319,S0743,S0749
BAC009S0724W0157_BAC009S0732W0358,S0724,S0732
BAC009S0757W0146_BAC009S0762W0173,S0757,S0762
BAC009S0763W0287_BAC009S0751W0458,S0763,S0751
BAC009S0736W0415_BAC009S0729W0226,S0736,S0729
BAC009S0756W0395_BAC009S0751W0436,S0756,S0751
BAC009S0763W0198_BAC009S0741W0475,S0763,S0741
BAC009S0725W0482_BAC009S0757W0381,S0725,S0757
BAC009S0740W0373_BAC009S0745W0469,S0740,S0745
BAC009S0746W0173_BAC009S0754W0388,S0746,S0754
BAC009S0763W0231_BAC009S0745W0433,S0763,S0745
BAC009S0763W0258_BAC009S0742W0394,S0763,S0742
BAC009S0753W0213_BAC009S0730W0223,S0753,S0730
BAC009S0727W0135_BAC009S0760W0261,S0727,S0760
BAC009S0743W0203_BAC009S0745W0237,S0743,S0745
BAC009S0756W0252_BAC009S0755W0429,S0756,S0755
BAC009S0747W0406_BAC009S0757W0148,S0747,S0757
BAC009S0737W0485_BAC009S0736W0177,S0737,S0736
BAC009S0738W0145_BAC009S0750W0300,S0738,S0750
BAC009S0758W0257_BAC009S0733W0266,S0758,S0733
BAC009S0756W0232_BAC009S0753W0229,S0756,S0753
BAC009S0739W0485_BAC009S0746W0310,S0739,S0746
BAC009S0737W0208_BAC009S0761W0125,S0737,S0761
BAC009S0738W0396_BAC009S0728W0459,S0738,S0728
BAC009S0749W0362_BAC009S0738W0456,S0749,S0738
BAC009S0745W0444_BAC009S0748W0458,S0745,S0748
BAC009S0729W0197_BAC009S0743W0211,S0729,S0743
BAC009S0738W0311_BAC009S0740W0185,S0738,S0740
BAC009S0758W0316_BAC009S0755W0292,S0758,S0755
BAC009S0743W0142_BAC009S0741W0123,S0743,S0741
BAC009S0741W0215_BAC009S0727W0441,S0741,S0727
BAC009S0758W0282_BAC009S0736W0180,S0758,S0736
BAC009S0729W0205_BAC009S0744W0225,S0729,S0744
BAC009S0762W0210_BAC009S0738W0289,S0762,S0738
BAC009S0741W0240_BAC009S0760W0303,S0741,S0760
BAC009S0752W0166_BAC009S0754W0488,S0752,S0754
BAC009S0728W0144_BAC009S0733W0335,S0728,S0733
BAC009S0737W0466_BAC009S0729W0276,S0737,S0729
BAC009S0733W0458_BAC009S0729W0236,S0733,S0729
BAC009S0759W0361_BAC009S0760W0292,S0759,S0760
BAC009S0753W0485_BAC009S0738W0392,S0753,S0738
BAC009S0753W0482_BAC009S0725W0279,S0753,S0725
BAC009S0744W0251_BAC009S0745W0260,S0744,S0745
BAC009S0739W0126_BAC009S0725W0127,S0739,S0725
BAC009S0763W0240_BAC009S0739W0139,S0763,S0739
BAC009S0739W0404_BAC009S0734W0134,S0739,S0734
BAC009S0763W0252_BAC009S0746W0359,S0763,S0746
BAC009S0736W0153_BAC009S0735W0326,S0736,S0735
BAC009S0754W0344_BAC009S0750W0235,S0754,S0750
BAC009S0749W0133_BAC009S0750W0299,S0749,S0750
BAC009S0751W0218_BAC009S0753W0192,S0751,S0753
BAC009S0741W0391_BAC009S0733W0275,S0741,S0733
BAC009S0739W0290_BAC009S0736W0311,S0739,S0736
BAC009S0726W0396_BAC009S0740W0136,S0726,S0740
BAC009S0726W0223_BAC009S0746W0200,S0726,S0746
BAC009S0762W0429_BAC009S0725W0184,S0762,S0725
BAC009S0744W0286_BAC009S0751W0429,S0744,S0751
BAC009S0759W0145_BAC009S0762W0403,S0759,S0762
BAC009S0738W0190_BAC009S0748W0375,S0738,S0748
BAC009S0734W0158_BAC009S0731W0227,S0734,S0731
BAC009S0739W0339_BAC009S0747W0130,S0739,S0747
BAC009S0754W0341_BAC009S0759W0365,S0754,S0759
BAC009S0746W0332_BAC009S0763W0461,S0746,S0763
BAC009S0738W0425_BAC009S0741W0482,S0738,S0741
BAC009S0736W0343_BAC009S0763W0318,S0736,S0763
BAC009S0745W0354_BAC009S0726W0244,S0745,S0726
BAC009S0751W0399_BAC009S0729W0239,S0751,S0729
BAC009S0747W0493_BAC009S0725W0196,S0747,S0725
BAC009S0762W0287_BAC009S0754W0291,S0762,S0754
BAC009S0734W0450_BAC009S0763W0134,S0734,S0763
BAC009S0737W0242_BAC009S0740W0301,S0737,S0740
BAC009S0759W0428_BAC009S0743W0328,S0759,S0743
BAC009S0743W0359_BAC009S0754W0377,S0743,S0754
BAC009S0728W0229_BAC009S0758W0449,S0728,S0758
BAC009S0747W0332_BAC009S0761W0319,S0747,S0761
BAC009S0756W0449_BAC009S0742W0201,S0756,S0742
BAC009S0737W0491_BAC009S0755W0225,S0737,S0755
BAC009S0748W0494_BAC009S0747W0136,S0748,S0747
BAC009S0760W0208_BAC009S0738W0447,S0760,S0738
BAC009S0742W0468_BAC009S0761W0416,S0742,S0761
BAC009S0747W0186_BAC009S0740W0171,S0747,S0740
BAC009S0752W0218_BAC009S0754W0417,S0752,S0754
BAC009S0736W0477_BAC009S0762W0130,S0736,S0762
BAC009S0739W0171_BAC009S0741W0303,S0739,S0741
BAC009S0752W0257_BAC009S0754W0468,S0752,S0754
BAC009S0728W0386_BAC009S0737W0124,S0728,S0737
BAC009S0733W0203_BAC009S0756W0269,S0733,S0756
BAC009S0733W0151_BAC009S0726W0350,S0733,S0726
BAC009S0727W0449_BAC009S0760W0267,S0727,S0760
BAC009S0734W0390_BAC009S0738W0162,S0734,S0738
BAC009S0727W0175_BAC009S0760W0393,S0727,S0760
BAC009S0727W0219_BAC009S0763W0493,S0727,S0763
BAC009S0746W0299_BAC009S0729W0156,S0746,S0729
BAC009S0734W0454_BAC009S0733W0146,S0734,S0733
BAC009S0745W0141_BAC009S0748W0313,S0745,S0748
BAC009S0742W0251_BAC009S0755W0495,S0742,S0755
BAC009S0761W0351_BAC009S0730W0185,S0761,S0730
BAC009S0733W0405_BAC009S0737W0309,S0733,S0737
BAC009S0725W0446_BAC009S0727W0133,S0725,S0727
BAC009S0760W0278_BAC009S0726W0473,S0760,S0726
BAC009S0739W0177_BAC009S0753W0268,S0739,S0753
BAC009S0751W0277_BAC009S0749W0287,S0751,S0749
BAC009S0734W0247_BAC009S0740W0328,S0734,S0740
BAC009S0736W0440_BAC009S0737W0131,S0736,S0737
BAC009S0752W0416_BAC009S0740W0199,S0752,S0740
BAC009S0729W0422_BAC009S0753W0303,S0729,S0753
BAC009S0763W0283_BAC009S0726W0255,S0763,S0726
BAC009S0753W0308_BAC009S0736W0325,S0753,S0736
BAC009S0733W0388_BAC009S0742W0172,S0733,S0742
BAC009S0727W0268_BAC009S0748W0247,S0727,S0748
BAC009S0750W0481_BAC009S0730W0182,S0750,S0730
BAC009S0739W0303_BAC009S0744W0136,S0739,S0744
BAC009S0732W0164_BAC009S0751W0182,S0732,S0751
BAC009S0760W0190_BAC009S0751W0370,S0760,S0751
BAC009S0737W0311_BAC009S0739W0207,S0737,S0739
BAC009S0740W0161_BAC009S0750W0447,S0740,S0750
BAC009S0744W0369_BAC009S0761W0129,S0744,S0761
BAC009S0729W0324_BAC009S0736W0366,S0729,S0736
BAC009S0754W0229_BAC009S0734W0382,S0754,S0734
BAC009S0731W0236_BAC009S0740W0353,S0731,S0740
BAC009S0763W0184_BAC009S0742W0173,S0763,S0742
BAC009S0731W0219_BAC009S0744W0220,S0731,S0744
BAC009S0746W0276_BAC009S0742W0162,S0746,S0742
BAC009S0733W0346_BAC009S0763W0376,S0733,S0763
BAC009S0750W0174_BAC009S0742W0460,S0750,S0742
BAC009S0750W0146_BAC009S0762W0412,S0750,S0762
BAC009S0749W0136_BAC009S0731W0265,S0749,S0731
BAC009S0741W0195_BAC009S0726W0293,S0741,S0726
BAC009S0760W0176_BAC009S0728W0195,S0760,S0728
BAC009S0742W0284_BAC009S0745W0462,S0742,S0745
BAC009S0744W0392_BAC009S0724W0350,S0744,S0724
BAC009S0741W0204_BAC009S0725W0377,S0741,S0725
BAC009S0759W0176_BAC009S0734W0143,S0759,S0734
BAC009S0746W0234_BAC009S0738W0463,S0746,S0738
BAC009S0759W0346_BAC009S0728W0353,S0759,S0728
BAC009S0734W0203_BAC009S0738W0415,S0734,S0738
BAC009S0738W0253_BAC009S0742W0382,S0738,S0742
BAC009S0762W0481_BAC009S0746W0190,S0762,S0746
BAC009S0763W0336_BAC009S0731W0433,S0763,S0731
BAC009S0750W0392_BAC009S0735W0373,S0750,S0735
BAC009S0728W0464_BAC009S0734W0242,S0728,S0734
BAC009S0735W0178_BAC009S0729W0346,S0735,S0729
BAC009S0754W0437_BAC009S0747W0157,S0754,S0747
BAC009S0760W0408_BAC009S0750W0488,S0760,S0750
BAC009S0763W0425_BAC009S0736W0478,S0763,S0736
BAC009S0748W0394_BAC009S0732W0308,S0748,S0732
BAC009S0760W0255_BAC009S0724W0291,S0760,S0724
BAC009S0734W0263_BAC009S0757W0408,S0734,S0757
BAC009S0729W0442_BAC009S0745W0360,S0729,S0745
BAC009S0737W0324_BAC009S0724W0289,S0737,S0724
BAC009S0732W0476_BAC009S0753W0400,S0732,S0753
BAC009S0763W0354_BAC009S0745W0294,S0763,S0745
BAC009S0728W0478_BAC009S0745W0340,S0728,S0745
BAC009S0739W0355_BAC009S0758W0302,S0739,S0758
BAC009S0758W0409_BAC009S0741W0411,S0758,S0741
BAC009S0738W0376_BAC009S0736W0492,S0738,S0736
BAC009S0755W0293_BAC009S0743W0444,S0755,S0743
BAC009S0737W0316_BAC009S0750W0129,S0737,S0750
BAC009S0757W0216_BAC009S0750W0331,S0757,S0750
BAC009S0737W0386_BAC009S0740W0137,S0737,S0740
BAC009S0742W0350_BAC009S0730W0178,S0742,S0730
BAC009S0738W0439_BAC009S0756W0239,S0738,S0756
BAC009S0760W0122_BAC009S0761W0326,S0760,S0761
BAC009S0725W0310_BAC009S0737W0402,S0725,S0737
BAC009S0726W0320_BAC009S0754W0472,S0726,S0754
BAC009S0741W0490_BAC009S0747W0196,S0741,S0747
BAC009S0754W0348_BAC009S0757W0225,S0754,S0757
BAC009S0729W0266_BAC009S0738W0339,S0729,S0738
BAC009S0737W0298_BAC009S0758W0236,S0737,S0758
BAC009S0735W0403_BAC009S0753W0246,S0735,S0753
